"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:11:40"", ""order_id"": 11159, ""store_id"": 13337, ""product_id"": 18, ""quantity"": 6}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:53:40"", ""order_id"": 11159, ""store_id"": 7002, ""product_id"": 573, ""quantity"": 5}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:26:40"", ""order_id"": 11159, ""store_id"": 8259, ""product_id"": 396, ""quantity"": 7}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:33:40"", ""order_id"": 3220, ""store_id"": 10960, ""product_id"": 193, ""quantity"": 7}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:57:40"", ""order_id"": 6679, ""store_id"": 13587, ""product_id"": 757, ""quantity"": 3}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:13:40"", ""order_id"": 790, ""store_id"": 12683, ""product_id"": 516, ""quantity"": 10}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:53:40"", ""order_id"": 790, ""store_id"": 3879, ""product_id"": 319, ""quantity"": 1}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:01:40"", ""order_id"": 146, ""store_id"": 4515, ""product_id"": 885, ""quantity"": 6}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:39:40"", ""order_id"": 146, ""store_id"": 3610, ""product_id"": 725, ""quantity"": 5}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:38:40"", ""order_id"": 146, ""store_id"": 878, ""product_id"": 816, ""quantity"": 10}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:26:40"", ""order_id"": 14047, ""store_id"": 875, ""product_id"": 985, ""quantity"": 9}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:40:40"", ""order_id"": 14047, ""store_id"": 9709, ""product_id"": 525, ""quantity"": 6}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:37:40"", ""order_id"": 10568, ""store_id"": 12581, ""product_id"": 411, ""quantity"": 1}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:17:40"", ""order_id"": 10568, ""store_id"": 7878, ""product_id"": 95, ""quantity"": 1}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:38:40"", ""order_id"": 10568, ""store_id"": 5383, ""product_id"": 25, ""quantity"": 2}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:52:40"", ""order_id"": 3065, ""store_id"": 7425, ""product_id"": 371, ""quantity"": 6}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:29:40"", ""order_id"": 3065, ""store_id"": 6192, ""product_id"": 480, ""quantity"": 8}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:12:40"", ""order_id"": 3065, ""store_id"": 13883, ""product_id"": 21, ""quantity"": 4}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:30:40"", ""order_id"": 11527, ""store_id"": 4013, ""product_id"": 862, ""quantity"": 9}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:58:40"", ""order_id"": 6690, ""store_id"": 4185, ""product_id"": 724, ""quantity"": 2}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:23:40"", ""order_id"": 6690, ""store_id"": 5350, ""product_id"": 64, ""quantity"": 3}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:04:40"", ""order_id"": 593, ""store_id"": 2877, ""product_id"": 967, ""quantity"": 7}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:56:40"", ""order_id"": 8367, ""store_id"": 12299, ""product_id"": 384, ""quantity"": 8}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:32:40"", ""order_id"": 582, ""store_id"": 6451, ""product_id"": 914, ""quantity"": 1}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:57:40"", ""order_id"": 582, ""store_id"": 7701, ""product_id"": 37, ""quantity"": 5}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:57:40"", ""order_id"": 13144, ""store_id"": 12036, ""product_id"": 889, ""quantity"": 7}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:20:40"", ""order_id"": 13144, ""store_id"": 3996, ""product_id"": 896, ""quantity"": 7}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:26:40"", ""order_id"": 13144, ""store_id"": 10652, ""product_id"": 243, ""quantity"": 6}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:09:40"", ""order_id"": 6487, ""store_id"": 9632, ""product_id"": 45, ""quantity"": 10}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:49:40"", ""order_id"": 3745, ""store_id"": 4792, ""product_id"": 954, ""quantity"": 9}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:56:40"", ""order_id"": 3745, ""store_id"": 8753, ""product_id"": 914, ""quantity"": 1}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:30:40"", ""order_id"": 1182, ""store_id"": 10204, ""product_id"": 96, ""quantity"": 9}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:40:40"", ""order_id"": 14336, ""store_id"": 2466, ""product_id"": 133, ""quantity"": 9}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:31:40"", ""order_id"": 14336, ""store_id"": 5856, ""product_id"": 844, ""quantity"": 2}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 07:51:40"", ""order_id"": 54, ""store_id"": 1230, ""product_id"": 120, ""quantity"": 7}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:13:40"", ""order_id"": 54, ""store_id"": 4193, ""product_id"": 624, ""quantity"": 10}","2025-04-19 08:36:40"
"scheduled__2025-04-18T12:00:00+00:00","sales_event","{""sale_date"": ""2025-04-19 08:22:40"", ""order_id"": 7575, ""store_id"": 7837, ""product_id"": 281, ""quantity"": 6}","2025-04-19 08:36:40"
