"batch_id","event_type","payload","batch_created_at"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:37:39"", ""order_id"": 7903, ""store_id"": 3057, ""product_id"": 409, ""quantity"": 9}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:56:39"", ""order_id"": 13767, ""store_id"": 1250, ""product_id"": 638, ""quantity"": 3}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:38:39"", ""order_id"": 13767, ""store_id"": 549, ""product_id"": 150, ""quantity"": 1}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:57:39"", ""order_id"": 4758, ""store_id"": 13715, ""product_id"": 35, ""quantity"": 4}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:22:39"", ""order_id"": 4758, ""store_id"": 2330, ""product_id"": 601, ""quantity"": 4}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:46:39"", ""order_id"": 4758, ""store_id"": 10182, ""product_id"": 417, ""quantity"": 5}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:58:39"", ""order_id"": 13578, ""store_id"": 9544, ""product_id"": 918, ""quantity"": 5}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 13:07:39"", ""order_id"": 13578, ""store_id"": 10972, ""product_id"": 883, ""quantity"": 9}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:47:39"", ""order_id"": 13578, ""store_id"": 11586, ""product_id"": 727, ""quantity"": 3}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:54:39"", ""order_id"": 574, ""store_id"": 7874, ""product_id"": 583, ""quantity"": 2}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:57:39"", ""order_id"": 574, ""store_id"": 6633, ""product_id"": 159, ""quantity"": 2}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:51:39"", ""order_id"": 574, ""store_id"": 897, ""product_id"": 740, ""quantity"": 4}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:28:39"", ""order_id"": 6652, ""store_id"": 762, ""product_id"": 107, ""quantity"": 9}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:24:39"", ""order_id"": 13503, ""store_id"": 5368, ""product_id"": 699, ""quantity"": 2}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:13:39"", ""order_id"": 12407, ""store_id"": 884, ""product_id"": 706, ""quantity"": 3}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:31:39"", ""order_id"": 12407, ""store_id"": 6864, ""product_id"": 968, ""quantity"": 5}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:34:39"", ""order_id"": 12407, ""store_id"": 6203, ""product_id"": 620, ""quantity"": 6}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 13:08:39"", ""order_id"": 962, ""store_id"": 7220, ""product_id"": 358, ""quantity"": 4}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 13:09:39"", ""order_id"": 3328, ""store_id"": 445, ""product_id"": 419, ""quantity"": 4}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 13:08:39"", ""order_id"": 3328, ""store_id"": 1074, ""product_id"": 771, ""quantity"": 7}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:46:39"", ""order_id"": 11071, ""store_id"": 2918, ""product_id"": 115, ""quantity"": 5}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 13:03:39"", ""order_id"": 11071, ""store_id"": 7132, ""product_id"": 668, ""quantity"": 7}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:16:39"", ""order_id"": 11071, ""store_id"": 3114, ""product_id"": 940, ""quantity"": 4}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:16:39"", ""order_id"": 7555, ""store_id"": 7352, ""product_id"": 145, ""quantity"": 7}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:55:39"", ""order_id"": 10905, ""store_id"": 7868, ""product_id"": 328, ""quantity"": 8}","2025-04-18 13:12:39"
"manual__2025-04-18T13:12:35.833140+00:00","sales_event","{""sale_date"": ""2025-04-18 12:17:39"", ""order_id"": 10905, ""store_id"": 10670, ""product_id"": 590, ""quantity"": 5}","2025-04-18 13:12:39"
