"batch_id","event_type","payload","batch_created_at"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:26:01"", ""order_id"": 12381, ""store_id"": 98, ""product_id"": 935, ""quantity"": 4}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:01:01"", ""order_id"": 6503, ""store_id"": 49, ""product_id"": 132, ""quantity"": 3}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:39:01"", ""order_id"": 6503, ""store_id"": 94, ""product_id"": 580, ""quantity"": 1}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:18:01"", ""order_id"": 7337, ""store_id"": 67, ""product_id"": 268, ""quantity"": 6}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:48:01"", ""order_id"": 14452, ""store_id"": 106, ""product_id"": 697, ""quantity"": 3}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:08:01"", ""order_id"": 7042, ""store_id"": 29, ""product_id"": 560, ""quantity"": 7}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:49:01"", ""order_id"": 7772, ""store_id"": 57, ""product_id"": 300, ""quantity"": 4}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:58:01"", ""order_id"": 1622, ""store_id"": 19, ""product_id"": 808, ""quantity"": 2}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:51:01"", ""order_id"": 754, ""store_id"": 16, ""product_id"": 715, ""quantity"": 8}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:33:01"", ""order_id"": 754, ""store_id"": 114, ""product_id"": 36, ""quantity"": 4}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:25:01"", ""order_id"": 7267, ""store_id"": 10, ""product_id"": 449, ""quantity"": 4}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:16:01"", ""order_id"": 7267, ""store_id"": 42, ""product_id"": 292, ""quantity"": 7}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:11:01"", ""order_id"": 11439, ""store_id"": 97, ""product_id"": 398, ""quantity"": 10}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:21:01"", ""order_id"": 1095, ""store_id"": 103, ""product_id"": 664, ""quantity"": 8}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:18:01"", ""order_id"": 9902, ""store_id"": 83, ""product_id"": 113, ""quantity"": 7}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:47:01"", ""order_id"": 5292, ""store_id"": 80, ""product_id"": 69, ""quantity"": 2}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:51:01"", ""order_id"": 5292, ""store_id"": 107, ""product_id"": 722, ""quantity"": 8}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:21:01"", ""order_id"": 5292, ""store_id"": 37, ""product_id"": 395, ""quantity"": 5}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:14:01"", ""order_id"": 7622, ""store_id"": 80, ""product_id"": 404, ""quantity"": 6}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 19:03:01"", ""order_id"": 7622, ""store_id"": 89, ""product_id"": 515, ""quantity"": 1}","2025-04-20 19:20:01"
"scheduled__2025-04-20T18:20:00+00:00","sales_event","{""sale_date"": ""2025-04-20 18:56:01"", ""order_id"": 4588, ""store_id"": 51, ""product_id"": 577, ""quantity"": 9}","2025-04-20 19:20:01"
